vo2max,gender,age,age_low,age_high
49.53,1.0,29.0,20.0,29.0
40.12,1.0,21.0,20.0,29.0
40.24,1.0,41.0,40.0,49.0
29.93,0.0,21.0,20.0,29.0
46.49,1.0,19.0,10.0,19.0
43.57,0.0,14.0,10.0,19.0
41.84,1.0,37.0,30.0,39.0
41.6,0.0,16.0,10.0,19.0
45.15,1.0,17.0,10.0,19.0
40.24,1.0,13.0,10.0,19.0
45.08,0.0,17.0,10.0,19.0
30.83,0.0,16.0,10.0,19.0
44.09,1.0,16.0,10.0,19.0
101.6,1.0,15.0,10.0,19.0
45.52,0.0,13.0,10.0,19.0
42.01,1.0,31.0,30.0,39.0
38.23,1.0,17.0,10.0,19.0
38.66,0.0,12.0,10.0,19.0
32.12,0.0,12.0,10.0,19.0
51.92,1.0,26.0,20.0,29.0
34.54,1.0,16.0,10.0,19.0
28.26,0.0,20.0,20.0,29.0
38.75,0.0,12.0,10.0,19.0
49.4,0.0,30.0,30.0,39.0
38.86,1.0,13.0,10.0,19.0
27.48,0.0,38.0,30.0,39.0
36.91,1.0,28.0,20.0,29.0
44.22,1.0,14.0,10.0,19.0
33.27,0.0,38.0,30.0,39.0
30.54,0.0,19.0,10.0,19.0
47.6,1.0,17.0,10.0,19.0
44.0,1.0,19.0,10.0,19.0
43.8,1.0,15.0,10.0,19.0
35.53,1.0,34.0,30.0,39.0
47.3,1.0,18.0,10.0,19.0
34.45,1.0,39.0,30.0,39.0
33.85,0.0,24.0,20.0,29.0
38.43,1.0,44.0,40.0,49.0
28.66,0.0,45.0,40.0,49.0
29.78,0.0,45.0,40.0,49.0
80.0,1.0,33.0,30.0,39.0
35.93,1.0,25.0,20.0,29.0
41.27,1.0,13.0,10.0,19.0
48.13,1.0,14.0,10.0,19.0
31.07,0.0,46.0,40.0,49.0
36.08,1.0,32.0,30.0,39.0
44.9,1.0,15.0,10.0,19.0
46.93,1.0,19.0,10.0,19.0
35.25,1.0,28.0,20.0,29.0
35.6,0.0,20.0,20.0,29.0
43.39,1.0,21.0,20.0,29.0
32.6,0.0,17.0,10.0,19.0
34.14,0.0,12.0,10.0,19.0
51.37,1.0,15.0,10.0,19.0
41.76,0.0,25.0,20.0,29.0
27.87,0.0,30.0,30.0,39.0
38.73,1.0,16.0,10.0,19.0
43.47,0.0,34.0,30.0,39.0
31.94,0.0,19.0,10.0,19.0
58.43,1.0,15.0,10.0,19.0
36.2,0.0,47.0,40.0,49.0
57.5,1.0,40.0,40.0,49.0
51.28,1.0,26.0,20.0,29.0
31.59,0.0,47.0,40.0,49.0
46.13,0.0,21.0,20.0,29.0
63.4,1.0,17.0,10.0,19.0
43.69,1.0,15.0,10.0,19.0
62.0,1.0,37.0,30.0,39.0
47.5,1.0,14.0,10.0,19.0
46.27,0.0,12.0,10.0,19.0
40.97,1.0,33.0,30.0,39.0
41.07,0.0,48.0,40.0,49.0
37.3,0.0,16.0,10.0,19.0
44.55,0.0,12.0,10.0,19.0
37.84,1.0,14.0,10.0,19.0
25.58,0.0,45.0,40.0,49.0
50.9,1.0,16.0,10.0,19.0
53.16,0.0,18.0,10.0,19.0
28.64,0.0,13.0,10.0,19.0
31.2,0.0,33.0,30.0,39.0
50.3,1.0,12.0,10.0,19.0
54.46,1.0,39.0,30.0,39.0
32.87,0.0,45.0,40.0,49.0
30.51,0.0,13.0,10.0,19.0
35.75,0.0,39.0,30.0,39.0
34.17,0.0,19.0,10.0,19.0
45.8,1.0,36.0,30.0,39.0
46.88,1.0,19.0,10.0,19.0
39.25,0.0,14.0,10.0,19.0
39.25,1.0,12.0,10.0,19.0
37.83,1.0,23.0,20.0,29.0
52.29,1.0,17.0,10.0,19.0
30.54,1.0,24.0,20.0,29.0
42.45,1.0,19.0,10.0,19.0
41.74,0.0,26.0,20.0,29.0
42.1,0.0,40.0,40.0,49.0
43.35,0.0,15.0,10.0,19.0
33.6,0.0,47.0,40.0,49.0
43.6,0.0,12.0,10.0,19.0
38.74,1.0,12.0,10.0,19.0
78.03,0.0,16.0,10.0,19.0
39.12,1.0,14.0,10.0,19.0
47.78,1.0,19.0,10.0,19.0
39.5,1.0,29.0,20.0,29.0
70.1,0.0,16.0,10.0,19.0
33.4,0.0,12.0,10.0,19.0
40.31,0.0,19.0,10.0,19.0
50.34,1.0,14.0,10.0,19.0
54.96,0.0,14.0,10.0,19.0
42.2,1.0,40.0,40.0,49.0
37.22,1.0,13.0,10.0,19.0
30.2,0.0,43.0,40.0,49.0
36.61,1.0,45.0,40.0,49.0
37.93,1.0,21.0,20.0,29.0
46.13,1.0,13.0,10.0,19.0
20.6,0.0,22.0,20.0,29.0
57.06,0.0,14.0,10.0,19.0
67.58,1.0,28.0,20.0,29.0
45.2,1.0,16.0,10.0,19.0
38.46,0.0,13.0,10.0,19.0
31.98,1.0,47.0,40.0,49.0
38.28,0.0,17.0,10.0,19.0
37.0,0.0,14.0,10.0,19.0
38.86,0.0,19.0,10.0,19.0
44.17,1.0,17.0,10.0,19.0
49.78,1.0,49.0,40.0,49.0
37.64,0.0,27.0,20.0,29.0
35.85,0.0,13.0,10.0,19.0
33.8,0.0,26.0,20.0,29.0
36.67,0.0,12.0,10.0,19.0
21.9,0.0,42.0,40.0,49.0
35.25,1.0,44.0,40.0,49.0
31.83,0.0,30.0,30.0,39.0
56.76,1.0,19.0,10.0,19.0
43.85,1.0,15.0,10.0,19.0
37.14,1.0,17.0,10.0,19.0
38.67,1.0,15.0,10.0,19.0
35.4,1.0,19.0,10.0,19.0
32.89,0.0,35.0,30.0,39.0
35.72,0.0,17.0,10.0,19.0
40.18,0.0,14.0,10.0,19.0
34.81,1.0,22.0,20.0,29.0
38.46,0.0,13.0,10.0,19.0
59.24,1.0,16.0,10.0,19.0
33.67,0.0,17.0,10.0,19.0
43.15,0.0,17.0,10.0,19.0
45.06,0.0,12.0,10.0,19.0
29.49,0.0,36.0,30.0,39.0
27.1,0.0,48.0,40.0,49.0
50.8,0.0,12.0,10.0,19.0
36.35,0.0,18.0,10.0,19.0
38.19,1.0,12.0,10.0,19.0
33.48,0.0,46.0,40.0,49.0
37.96,0.0,16.0,10.0,19.0
42.89,0.0,17.0,10.0,19.0
48.86,1.0,12.0,10.0,19.0
51.35,0.0,16.0,10.0,19.0
37.33,0.0,16.0,10.0,19.0
46.45,0.0,16.0,10.0,19.0
23.84,0.0,26.0,20.0,29.0
35.54,0.0,17.0,10.0,19.0
34.77,1.0,12.0,10.0,19.0
36.96,1.0,15.0,10.0,19.0
30.1,1.0,24.0,20.0,29.0
37.82,1.0,22.0,20.0,29.0
42.31,0.0,43.0,40.0,49.0
32.32,0.0,18.0,10.0,19.0
45.06,1.0,27.0,20.0,29.0
52.7,1.0,15.0,10.0,19.0
24.57,0.0,20.0,20.0,29.0
46.01,1.0,22.0,20.0,29.0
33.16,0.0,43.0,40.0,49.0
61.41,1.0,15.0,10.0,19.0
41.0,1.0,14.0,10.0,19.0
39.04,1.0,19.0,10.0,19.0
53.72,1.0,26.0,20.0,29.0
43.55,1.0,27.0,20.0,29.0
41.64,1.0,19.0,10.0,19.0
28.2,0.0,19.0,10.0,19.0
33.6,0.0,40.0,40.0,49.0
35.47,0.0,40.0,40.0,49.0
34.91,0.0,14.0,10.0,19.0
37.6,1.0,23.0,20.0,29.0
29.39,0.0,46.0,40.0,49.0
36.46,0.0,14.0,10.0,19.0
41.46,1.0,20.0,20.0,29.0
39.2,0.0,15.0,10.0,19.0
34.44,1.0,24.0,20.0,29.0
31.0,0.0,20.0,20.0,29.0
43.54,0.0,15.0,10.0,19.0
70.84,1.0,31.0,30.0,39.0
36.03,0.0,14.0,10.0,19.0
45.0,1.0,12.0,10.0,19.0
51.63,1.0,34.0,30.0,39.0
45.44,0.0,13.0,10.0,19.0
34.91,0.0,39.0,30.0,39.0
44.59,0.0,37.0,30.0,39.0
37.07,1.0,42.0,40.0,49.0
33.5,0.0,37.0,30.0,39.0
34.89,0.0,15.0,10.0,19.0
35.19,1.0,18.0,10.0,19.0
46.83,1.0,28.0,20.0,29.0
45.01,1.0,38.0,30.0,39.0
37.53,1.0,26.0,20.0,29.0
29.78,0.0,15.0,10.0,19.0
45.2,1.0,16.0,10.0,19.0
23.71,0.0,33.0,30.0,39.0
29.0,1.0,13.0,10.0,19.0
32.0,0.0,13.0,10.0,19.0
74.0,1.0,24.0,20.0,29.0
39.54,1.0,37.0,30.0,39.0
30.32,0.0,14.0,10.0,19.0
43.27,0.0,16.0,10.0,19.0
30.71,0.0,14.0,10.0,19.0
34.06,0.0,33.0,30.0,39.0
34.18,0.0,18.0,10.0,19.0
40.57,1.0,30.0,30.0,39.0
38.6,0.0,16.0,10.0,19.0
38.31,1.0,17.0,10.0,19.0
34.35,0.0,17.0,10.0,19.0
46.7,1.0,13.0,10.0,19.0
36.52,1.0,16.0,10.0,19.0
38.12,0.0,12.0,10.0,19.0
39.5,1.0,18.0,10.0,19.0
40.14,0.0,17.0,10.0,19.0
49.76,1.0,18.0,10.0,19.0
41.09,1.0,33.0,30.0,39.0
34.43,0.0,20.0,20.0,29.0
41.71,1.0,12.0,10.0,19.0
46.27,0.0,13.0,10.0,19.0
37.21,0.0,43.0,40.0,49.0
30.74,0.0,39.0,30.0,39.0
38.95,0.0,30.0,30.0,39.0
66.8,0.0,14.0,10.0,19.0
50.4,0.0,13.0,10.0,19.0
43.6,0.0,19.0,10.0,19.0
35.47,0.0,16.0,10.0,19.0
40.28,1.0,12.0,10.0,19.0
41.9,1.0,16.0,10.0,19.0
35.6,0.0,37.0,30.0,39.0
89.4,0.0,18.0,10.0,19.0
32.08,0.0,37.0,30.0,39.0
34.33,0.0,36.0,30.0,39.0
56.51,1.0,18.0,10.0,19.0
36.37,0.0,17.0,10.0,19.0
32.81,0.0,14.0,10.0,19.0
35.75,1.0,18.0,10.0,19.0
63.8,1.0,43.0,40.0,49.0
26.36,0.0,31.0,30.0,39.0
27.07,0.0,35.0,30.0,39.0
41.96,0.0,22.0,20.0,29.0
48.25,0.0,41.0,40.0,49.0
31.59,0.0,41.0,40.0,49.0
35.4,0.0,15.0,10.0,19.0
48.14,1.0,19.0,10.0,19.0
36.2,0.0,13.0,10.0,19.0
38.72,1.0,12.0,10.0,19.0
41.46,0.0,13.0,10.0,19.0
49.07,1.0,16.0,10.0,19.0
67.3,0.0,12.0,10.0,19.0
40.78,0.0,13.0,10.0,19.0
35.73,0.0,16.0,10.0,19.0
41.52,1.0,27.0,20.0,29.0
45.8,1.0,17.0,10.0,19.0
38.75,0.0,18.0,10.0,19.0
52.72,1.0,28.0,20.0,29.0
29.91,0.0,41.0,40.0,49.0
41.63,1.0,41.0,40.0,49.0
32.14,1.0,44.0,40.0,49.0
43.78,1.0,49.0,40.0,49.0
37.51,0.0,23.0,20.0,29.0
37.6,1.0,42.0,40.0,49.0
46.4,1.0,19.0,10.0,19.0
36.03,1.0,18.0,10.0,19.0
44.9,1.0,12.0,10.0,19.0
64.0,1.0,48.0,40.0,49.0
45.2,0.0,14.0,10.0,19.0
26.9,0.0,37.0,30.0,39.0
36.8,1.0,31.0,30.0,39.0
42.68,1.0,17.0,10.0,19.0
44.32,1.0,14.0,10.0,19.0
40.01,1.0,12.0,10.0,19.0
33.33,1.0,18.0,10.0,19.0
51.65,1.0,13.0,10.0,19.0
36.8,0.0,13.0,10.0,19.0
44.95,0.0,25.0,20.0,29.0
40.31,0.0,16.0,10.0,19.0
46.3,1.0,43.0,40.0,49.0
43.89,1.0,18.0,10.0,19.0
33.93,1.0,18.0,10.0,19.0
28.03,0.0,17.0,10.0,19.0
37.62,0.0,13.0,10.0,19.0
45.67,0.0,18.0,10.0,19.0
58.6,1.0,44.0,40.0,49.0
91.14,1.0,46.0,40.0,49.0
37.6,0.0,17.0,10.0,19.0
35.4,0.0,31.0,30.0,39.0
54.0,1.0,15.0,10.0,19.0
37.96,0.0,12.0,10.0,19.0
45.08,0.0,12.0,10.0,19.0
31.9,0.0,49.0,40.0,49.0
44.2,0.0,36.0,30.0,39.0
26.79,0.0,23.0,20.0,29.0
25.16,0.0,27.0,20.0,29.0
35.32,0.0,27.0,20.0,29.0
64.17,1.0,17.0,10.0,19.0
41.44,1.0,14.0,10.0,19.0
47.6,1.0,19.0,10.0,19.0
30.03,0.0,13.0,10.0,19.0
59.48,1.0,36.0,30.0,39.0
37.6,0.0,17.0,10.0,19.0
67.73,0.0,17.0,10.0,19.0
27.6,0.0,41.0,40.0,49.0
47.34,1.0,14.0,10.0,19.0
39.61,1.0,14.0,10.0,19.0
40.01,0.0,12.0,10.0,19.0
27.71,0.0,12.0,10.0,19.0
31.85,1.0,47.0,40.0,49.0
31.2,1.0,20.0,20.0,29.0
30.48,0.0,19.0,10.0,19.0
33.45,0.0,14.0,10.0,19.0
36.89,0.0,19.0,10.0,19.0
31.77,0.0,15.0,10.0,19.0
31.6,0.0,13.0,10.0,19.0
26.64,0.0,43.0,40.0,49.0
42.8,1.0,16.0,10.0,19.0
37.32,0.0,45.0,40.0,49.0
43.21,0.0,21.0,20.0,29.0
37.25,1.0,23.0,20.0,29.0
56.65,1.0,27.0,20.0,29.0
41.53,1.0,37.0,30.0,39.0
48.71,1.0,22.0,20.0,29.0
27.07,0.0,12.0,10.0,19.0
60.7,1.0,42.0,40.0,49.0
28.6,0.0,14.0,10.0,19.0
29.93,0.0,28.0,20.0,29.0
59.26,1.0,17.0,10.0,19.0
44.13,1.0,13.0,10.0,19.0
41.89,0.0,12.0,10.0,19.0
35.24,0.0,20.0,20.0,29.0
44.34,1.0,34.0,30.0,39.0
31.07,0.0,18.0,10.0,19.0
34.74,0.0,19.0,10.0,19.0
46.76,1.0,17.0,10.0,19.0
29.68,0.0,25.0,20.0,29.0
43.24,1.0,14.0,10.0,19.0
31.33,1.0,14.0,10.0,19.0
31.54,0.0,18.0,10.0,19.0
33.31,0.0,12.0,10.0,19.0
45.0,1.0,18.0,10.0,19.0
45.01,1.0,15.0,10.0,19.0
33.2,0.0,12.0,10.0,19.0
83.24,1.0,17.0,10.0,19.0
41.48,0.0,12.0,10.0,19.0
34.31,0.0,25.0,20.0,29.0
44.6,1.0,48.0,40.0,49.0
42.84,1.0,17.0,10.0,19.0
60.7,1.0,25.0,20.0,29.0
51.5,1.0,15.0,10.0,19.0
48.35,0.0,16.0,10.0,19.0
59.73,1.0,15.0,10.0,19.0
71.0,1.0,13.0,10.0,19.0
41.37,0.0,19.0,10.0,19.0
35.13,0.0,17.0,10.0,19.0
27.1,1.0,16.0,10.0,19.0
46.68,1.0,42.0,40.0,49.0
32.4,0.0,19.0,10.0,19.0
30.1,0.0,18.0,10.0,19.0
43.28,1.0,26.0,20.0,29.0
49.8,1.0,41.0,40.0,49.0
43.0,1.0,14.0,10.0,19.0
27.87,0.0,17.0,10.0,19.0
34.08,0.0,13.0,10.0,19.0
46.54,1.0,14.0,10.0,19.0
32.8,0.0,35.0,30.0,39.0
41.86,1.0,23.0,20.0,29.0
37.91,0.0,14.0,10.0,19.0
32.65,1.0,38.0,30.0,39.0
48.66,1.0,12.0,10.0,19.0
42.2,1.0,13.0,10.0,19.0
28.8,0.0,28.0,20.0,29.0
42.08,1.0,13.0,10.0,19.0
44.19,1.0,17.0,10.0,19.0
38.86,0.0,21.0,20.0,29.0
31.03,0.0,26.0,20.0,29.0
45.53,1.0,18.0,10.0,19.0
39.8,0.0,15.0,10.0,19.0
31.47,0.0,18.0,10.0,19.0
49.8,1.0,36.0,30.0,39.0
45.35,0.0,14.0,10.0,19.0
54.99,1.0,17.0,10.0,19.0
41.9,0.0,48.0,40.0,49.0
33.57,0.0,12.0,10.0,19.0
32.28,0.0,14.0,10.0,19.0
54.88,1.0,24.0,20.0,29.0
39.9,1.0,48.0,40.0,49.0
29.98,0.0,17.0,10.0,19.0
39.17,1.0,16.0,10.0,19.0
32.6,0.0,23.0,20.0,29.0
45.4,1.0,43.0,40.0,49.0
35.4,0.0,14.0,10.0,19.0
46.01,0.0,17.0,10.0,19.0
41.6,0.0,38.0,30.0,39.0
35.55,1.0,13.0,10.0,19.0
42.12,1.0,24.0,20.0,29.0
37.17,0.0,12.0,10.0,19.0
35.78,0.0,12.0,10.0,19.0
29.39,0.0,18.0,10.0,19.0
36.2,0.0,15.0,10.0,19.0
47.92,1.0,36.0,30.0,39.0
56.55,1.0,13.0,10.0,19.0
80.03,1.0,45.0,40.0,49.0
25.07,0.0,13.0,10.0,19.0
31.71,0.0,28.0,20.0,29.0
48.8,1.0,16.0,10.0,19.0
49.76,0.0,15.0,10.0,19.0
40.9,0.0,13.0,10.0,19.0
34.19,0.0,13.0,10.0,19.0
48.48,0.0,19.0,10.0,19.0
59.75,1.0,17.0,10.0,19.0
49.36,1.0,34.0,30.0,39.0
40.9,0.0,32.0,30.0,39.0
43.84,1.0,17.0,10.0,19.0
32.3,0.0,34.0,30.0,39.0
50.55,1.0,35.0,30.0,39.0
38.29,0.0,32.0,30.0,39.0
35.82,1.0,32.0,30.0,39.0
35.9,0.0,29.0,20.0,29.0
39.15,0.0,14.0,10.0,19.0
64.31,1.0,44.0,40.0,49.0
36.72,1.0,45.0,40.0,49.0
50.42,1.0,19.0,10.0,19.0
55.51,1.0,28.0,20.0,29.0
36.31,1.0,12.0,10.0,19.0
42.6,1.0,39.0,30.0,39.0
43.27,0.0,18.0,10.0,19.0
46.82,1.0,18.0,10.0,19.0
56.6,1.0,39.0,30.0,39.0
47.13,1.0,13.0,10.0,19.0
35.62,0.0,13.0,10.0,19.0
52.19,1.0,19.0,10.0,19.0
44.56,1.0,13.0,10.0,19.0
46.13,1.0,17.0,10.0,19.0
40.6,1.0,19.0,10.0,19.0
41.68,1.0,19.0,10.0,19.0
29.98,1.0,22.0,20.0,29.0
37.83,1.0,21.0,20.0,29.0
50.03,1.0,19.0,10.0,19.0
45.8,1.0,18.0,10.0,19.0
39.81,1.0,12.0,10.0,19.0
40.38,1.0,33.0,30.0,39.0
31.22,0.0,16.0,10.0,19.0
40.18,1.0,18.0,10.0,19.0
45.89,1.0,31.0,30.0,39.0
36.66,1.0,32.0,30.0,39.0
90.8,1.0,15.0,10.0,19.0
59.87,0.0,21.0,20.0,29.0
43.42,0.0,18.0,10.0,19.0
37.4,0.0,14.0,10.0,19.0
40.9,0.0,41.0,40.0,49.0
42.1,0.0,17.0,10.0,19.0
46.13,1.0,27.0,20.0,29.0
37.56,0.0,13.0,10.0,19.0
27.48,0.0,40.0,40.0,49.0
37.91,0.0,43.0,40.0,49.0
34.85,0.0,19.0,10.0,19.0
40.02,1.0,24.0,20.0,29.0
38.71,1.0,18.0,10.0,19.0
46.75,1.0,22.0,20.0,29.0
36.72,1.0,31.0,30.0,39.0
44.82,1.0,16.0,10.0,19.0
21.22,0.0,15.0,10.0,19.0
26.42,0.0,15.0,10.0,19.0
37.36,0.0,18.0,10.0,19.0
47.13,1.0,41.0,40.0,49.0
39.5,0.0,38.0,30.0,39.0
42.1,1.0,47.0,40.0,49.0
38.23,0.0,14.0,10.0,19.0
37.67,1.0,19.0,10.0,19.0
46.04,1.0,17.0,10.0,19.0
41.48,1.0,42.0,40.0,49.0
32.8,1.0,39.0,30.0,39.0
24.8,0.0,36.0,30.0,39.0
52.39,0.0,17.0,10.0,19.0
35.4,0.0,18.0,10.0,19.0
40.35,0.0,15.0,10.0,19.0
37.02,0.0,13.0,10.0,19.0
45.8,1.0,16.0,10.0,19.0
38.6,0.0,18.0,10.0,19.0
33.04,0.0,14.0,10.0,19.0
58.31,1.0,19.0,10.0,19.0
32.34,0.0,34.0,30.0,39.0
41.68,1.0,33.0,30.0,39.0
49.4,1.0,12.0,10.0,19.0
51.5,1.0,15.0,10.0,19.0
36.5,1.0,42.0,40.0,49.0
40.0,0.0,18.0,10.0,19.0
44.8,0.0,15.0,10.0,19.0
41.88,1.0,14.0,10.0,19.0
35.85,1.0,14.0,10.0,19.0
37.27,1.0,47.0,40.0,49.0
68.3,1.0,17.0,10.0,19.0
53.58,0.0,18.0,10.0,19.0
45.23,1.0,24.0,20.0,29.0
47.03,1.0,44.0,40.0,49.0
41.98,0.0,41.0,40.0,49.0
45.52,1.0,18.0,10.0,19.0
44.98,0.0,12.0,10.0,19.0
47.3,1.0,28.0,20.0,29.0
41.07,1.0,32.0,30.0,39.0
65.15,1.0,17.0,10.0,19.0
32.32,0.0,18.0,10.0,19.0
39.18,0.0,25.0,20.0,29.0
74.6,1.0,22.0,20.0,29.0
38.13,1.0,43.0,40.0,49.0
40.47,1.0,37.0,30.0,39.0
39.93,0.0,36.0,30.0,39.0
41.07,0.0,36.0,30.0,39.0
48.37,1.0,13.0,10.0,19.0
41.6,0.0,22.0,20.0,29.0
36.07,1.0,48.0,40.0,49.0
29.69,0.0,17.0,10.0,19.0
40.15,0.0,18.0,10.0,19.0
33.15,0.0,17.0,10.0,19.0
43.55,1.0,12.0,10.0,19.0
41.95,0.0,13.0,10.0,19.0
33.26,0.0,12.0,10.0,19.0
42.83,1.0,25.0,20.0,29.0
35.85,0.0,20.0,20.0,29.0
44.6,0.0,17.0,10.0,19.0
38.47,0.0,14.0,10.0,19.0
59.96,0.0,17.0,10.0,19.0
36.2,0.0,19.0,10.0,19.0
49.76,1.0,31.0,30.0,39.0
35.64,0.0,36.0,30.0,39.0
38.33,0.0,14.0,10.0,19.0
49.0,0.0,29.0,20.0,29.0
43.38,0.0,18.0,10.0,19.0
34.93,0.0,14.0,10.0,19.0
47.6,1.0,25.0,20.0,29.0
40.03,0.0,29.0,20.0,29.0
39.53,1.0,38.0,30.0,39.0
34.8,0.0,25.0,20.0,29.0
37.36,0.0,28.0,20.0,29.0
36.11,1.0,19.0,10.0,19.0
42.54,1.0,34.0,30.0,39.0
96.2,1.0,36.0,30.0,39.0
28.09,0.0,31.0,30.0,39.0
53.11,1.0,15.0,10.0,19.0
39.82,0.0,48.0,40.0,49.0
37.79,1.0,19.0,10.0,19.0
31.75,1.0,17.0,10.0,19.0
38.92,1.0,13.0,10.0,19.0
45.2,1.0,13.0,10.0,19.0
43.26,1.0,29.0,20.0,29.0
43.67,0.0,14.0,10.0,19.0
44.12,1.0,19.0,10.0,19.0
46.73,1.0,13.0,10.0,19.0
45.8,1.0,23.0,20.0,29.0
32.92,0.0,14.0,10.0,19.0
34.81,0.0,12.0,10.0,19.0
55.0,0.0,40.0,40.0,49.0
43.55,1.0,19.0,10.0,19.0
62.83,1.0,18.0,10.0,19.0
40.03,0.0,45.0,40.0,49.0
34.68,0.0,17.0,10.0,19.0
24.46,0.0,46.0,40.0,49.0
43.47,1.0,34.0,30.0,39.0
41.1,1.0,31.0,30.0,39.0
47.6,1.0,14.0,10.0,19.0
45.61,0.0,12.0,10.0,19.0
33.12,0.0,22.0,20.0,29.0
36.49,1.0,37.0,30.0,39.0
52.46,1.0,13.0,10.0,19.0
37.04,0.0,15.0,10.0,19.0
45.17,1.0,18.0,10.0,19.0
41.71,1.0,12.0,10.0,19.0
48.53,1.0,16.0,10.0,19.0
29.27,0.0,13.0,10.0,19.0
39.8,0.0,15.0,10.0,19.0
39.55,1.0,17.0,10.0,19.0
38.92,0.0,15.0,10.0,19.0
27.27,0.0,14.0,10.0,19.0
22.4,0.0,47.0,40.0,49.0
33.64,0.0,29.0,20.0,29.0
39.98,1.0,49.0,40.0,49.0
29.05,0.0,13.0,10.0,19.0
36.44,0.0,18.0,10.0,19.0
42.0,1.0,16.0,10.0,19.0
41.64,1.0,14.0,10.0,19.0
46.19,0.0,12.0,10.0,19.0
59.3,1.0,16.0,10.0,19.0
63.8,1.0,13.0,10.0,19.0
46.84,1.0,20.0,20.0,29.0
53.9,1.0,43.0,40.0,49.0
47.26,1.0,16.0,10.0,19.0
44.67,1.0,41.0,40.0,49.0
45.37,1.0,12.0,10.0,19.0
38.66,1.0,28.0,20.0,29.0
37.78,1.0,25.0,20.0,29.0
43.4,0.0,41.0,40.0,49.0
30.93,0.0,39.0,30.0,39.0
45.66,1.0,12.0,10.0,19.0
37.35,0.0,21.0,20.0,29.0
50.07,1.0,12.0,10.0,19.0
48.3,1.0,28.0,20.0,29.0
35.6,0.0,13.0,10.0,19.0
38.36,1.0,13.0,10.0,19.0
29.6,0.0,49.0,40.0,49.0
46.75,1.0,21.0,20.0,29.0
45.5,1.0,18.0,10.0,19.0
38.88,1.0,30.0,30.0,39.0
30.63,0.0,23.0,20.0,29.0
53.16,1.0,48.0,40.0,49.0
34.1,0.0,31.0,30.0,39.0
62.37,1.0,28.0,20.0,29.0
40.6,0.0,19.0,10.0,19.0
35.0,0.0,26.0,20.0,29.0
45.8,0.0,15.0,10.0,19.0
41.59,1.0,37.0,30.0,39.0
41.33,0.0,14.0,10.0,19.0
31.68,0.0,16.0,10.0,19.0
31.78,0.0,35.0,30.0,39.0
30.84,0.0,13.0,10.0,19.0
37.06,1.0,15.0,10.0,19.0
35.79,0.0,25.0,20.0,29.0
28.48,0.0,29.0,20.0,29.0
40.71,0.0,49.0,40.0,49.0
37.95,1.0,30.0,30.0,39.0
34.04,0.0,18.0,10.0,19.0
30.58,0.0,18.0,10.0,19.0
36.51,0.0,12.0,10.0,19.0
42.03,1.0,34.0,30.0,39.0
35.64,0.0,14.0,10.0,19.0
34.42,0.0,19.0,10.0,19.0
49.16,1.0,16.0,10.0,19.0
40.49,0.0,23.0,20.0,29.0
38.9,0.0,12.0,10.0,19.0
62.59,1.0,18.0,10.0,19.0
41.81,1.0,17.0,10.0,19.0
43.55,1.0,16.0,10.0,19.0
44.2,0.0,17.0,10.0,19.0
37.41,0.0,13.0,10.0,19.0
49.82,1.0,24.0,20.0,29.0
46.93,1.0,12.0,10.0,19.0
41.06,1.0,39.0,30.0,39.0
43.49,1.0,19.0,10.0,19.0
41.15,0.0,14.0,10.0,19.0
32.24,1.0,27.0,20.0,29.0
41.13,0.0,47.0,40.0,49.0
47.84,0.0,30.0,30.0,39.0
46.86,1.0,12.0,10.0,19.0
44.9,1.0,47.0,40.0,49.0
36.87,0.0,12.0,10.0,19.0
38.39,0.0,12.0,10.0,19.0
29.6,0.0,45.0,40.0,49.0
64.19,1.0,34.0,30.0,39.0
32.87,0.0,12.0,10.0,19.0
40.4,1.0,43.0,40.0,49.0
48.8,1.0,14.0,10.0,19.0
27.98,0.0,19.0,10.0,19.0
51.65,1.0,39.0,30.0,39.0
31.4,0.0,16.0,10.0,19.0
39.8,0.0,18.0,10.0,19.0
48.97,0.0,15.0,10.0,19.0
37.22,1.0,40.0,40.0,49.0
37.09,1.0,13.0,10.0,19.0
42.2,0.0,13.0,10.0,19.0
42.46,1.0,18.0,10.0,19.0
45.46,1.0,49.0,40.0,49.0
44.09,1.0,15.0,10.0,19.0
37.23,1.0,14.0,10.0,19.0
42.17,1.0,43.0,40.0,49.0
50.84,1.0,17.0,10.0,19.0
56.6,1.0,18.0,10.0,19.0
48.89,0.0,35.0,30.0,39.0
55.64,1.0,45.0,40.0,49.0
41.84,1.0,41.0,40.0,49.0
52.92,1.0,12.0,10.0,19.0
41.2,1.0,18.0,10.0,19.0
36.63,1.0,33.0,30.0,39.0
33.6,0.0,45.0,40.0,49.0
29.69,0.0,18.0,10.0,19.0
53.15,1.0,24.0,20.0,29.0
34.73,1.0,35.0,30.0,39.0
31.07,0.0,49.0,40.0,49.0
41.5,0.0,20.0,20.0,29.0
50.07,1.0,34.0,30.0,39.0
43.31,1.0,22.0,20.0,29.0
52.21,1.0,16.0,10.0,19.0
45.14,0.0,12.0,10.0,19.0
40.11,0.0,12.0,10.0,19.0
37.16,0.0,15.0,10.0,19.0
27.54,0.0,33.0,30.0,39.0
45.44,1.0,15.0,10.0,19.0
101.06,1.0,18.0,10.0,19.0
35.4,0.0,12.0,10.0,19.0
34.31,0.0,34.0,30.0,39.0
51.83,1.0,13.0,10.0,19.0
